run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.biggest psucc change,metrics.prob success,metrics.max ground entanglement,metrics.max entanglement,metrics.biggest psucc change time,metrics.min energy gap,metrics.number of solutions found,params.radius,params.instance index,params.chromatic number,params.planar,params.graph type,params.cut size,params.n_edges,params.log laplacian eig ratio,params.solution type,params.min node degree,params.max node degree,params.diameter,params.average clustering,params.density,params.number of solutions,params.t_step,params.average shortest path,params.n_qubits,params.average node degree,params.T,params.triangles,params.algebraic connectivity,tags.mlflow.source.git.commit,tags.mlflow.user,tags.mlflow.source.name,tags.mlflow.source.type
f9e203c02df041998721b43f9cf22d92,1,FINISHED,s3://6200_aqc_maxcut/1/f9e203c02df041998721b43f9cf22d92/artifacts,2020-08-18 11:05:04.788000+00:00,2020-08-18 11:09:03.243000+00:00,0.007278123209047638,0.9378730236132067,1.0269775918318356,1.4681394183364425,32.50000000000019,5.551115123125783e-17,1.0,2,82,4,False,unique_soln,14,18,0.13337014006767298,no bias,2,6,3,0.47777777777777786,0.5,1,0.1,1.5277777777777777,9,4.0,50,10.0,1.4178970986248074,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
0348f7d997814c498cc6d049b59a7d68,1,FINISHED,s3://6200_aqc_maxcut/1/0348f7d997814c498cc6d049b59a7d68/artifacts,2020-08-18 11:05:04.760000+00:00,2020-08-18 11:08:50.495000+00:00,0.008967917972688588,0.9879126540062619,1.0196191976305051,1.2573615145486718,29.100000000000144,1.1102230246251565e-16,1.0,1,8,6,False,unique_soln,20,30,0.12716502679567337,no bias,5,8,2,0.8380952380952382,0.8333333333333334,1,0.1,1.1666666666666667,9,6.666666666666667,50,48.0,4.69722436226801,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
8d5e3531f8d044a9ab9e34a189c3e084,1,FINISHED,s3://6200_aqc_maxcut/1/8d5e3531f8d044a9ab9e34a189c3e084/artifacts,2020-08-18 11:05:04.601000+00:00,2020-08-18 11:08:47.864000+00:00,0.009650020889796718,0.9751207285344765,1.0213884319078435,1.2535977910685228,24.300000000000075,1.6653345369377348e-16,1.0,2,81,4,False,unique_soln,19,26,0.10504947221343656,no bias,4,7,2,0.6735449735449737,0.7222222222222222,1,0.1,1.2777777777777777,9,5.777777777777778,50,28.0,3.863306152265836,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
9a857059cf8d4f98898922dc9e5f3bc6,1,FINISHED,s3://6200_aqc_maxcut/1/9a857059cf8d4f98898922dc9e5f3bc6/artifacts,2020-08-18 11:04:33.610000+00:00,2020-08-18 11:08:24.732000+00:00,0.007609301575315419,0.9928324404396718,1.0772167930987124,1.2988524663362966,24.60000000000008,3.885780586188048e-16,1.0,2,78,3,False,unique_soln,13,15,0.17245942687167734,no bias,2,5,3,0.21851851851851853,0.4166666666666667,1,0.1,1.6666666666666667,9,3.3333333333333335,50,3.0,1.2625046456510345,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
3ea5807fb1c54174a17b6ba89739dc38,1,FINISHED,s3://6200_aqc_maxcut/1/3ea5807fb1c54174a17b6ba89739dc38/artifacts,2020-08-18 11:04:33.466000+00:00,2020-08-18 11:09:05.441000+00:00,0.007545440261540248,0.9952056242461609,1.180831343659666,1.315273832444424,25.700000000000095,1.3877787807814457e-16,1.0,3,77,3,True,unique_soln,11,12,0.12422318087044161,no bias,1,5,5,0.17037037037037037,0.3333333333333333,1,0.1,2.0833333333333335,9,2.6666666666666665,50,2.0,0.37926774838074034,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
1bfbee2fb74e4f64b38c43f42290cd20,1,FINISHED,s3://6200_aqc_maxcut/1/1bfbee2fb74e4f64b38c43f42290cd20/artifacts,2020-08-18 11:04:33.206000+00:00,2020-08-18 11:08:50.071000+00:00,0.008266832764698862,0.8778064073955718,1.0114828690607889,1.504060079239209,31.300000000000175,0.0,1.0,2,76,4,True,unique_soln,12,15,0.07271898231216645,no bias,1,7,3,0.43544973544973536,0.4166666666666667,1,0.1,1.6111111111111112,9,3.3333333333333335,50,6.0,0.9582787510386153,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
60ecee0471724991b6034e4e45b9f3c8,1,FINISHED,s3://6200_aqc_maxcut/1/60ecee0471724991b6034e4e45b9f3c8/artifacts,2020-08-18 11:04:00.901000+00:00,2020-08-18 11:07:59.443000+00:00,0.006707104138265585,0.9985055613914743,1.0395739287006789,1.1945206488539508,25.000000000000085,0.0,1.0,2,75,5,False,unique_soln,17,23,0.20271147213611376,no bias,2,7,3,0.5814814814814815,0.6388888888888888,1,0.1,1.3888888888888888,9,5.111111111111111,50,22.0,1.8379606087144784,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
384b7c5e10fa4f3591fa01c873fce400,1,FINISHED,s3://6200_aqc_maxcut/1/384b7c5e10fa4f3591fa01c873fce400/artifacts,2020-08-18 11:03:31.254000+00:00,2020-08-18 11:07:27.270000+00:00,0.0076627970460964034,0.9632877422051159,1.0480661878735016,1.5209641673639975,28.20000000000013,2.220446049250313e-16,1.0,2,72,4,False,unique_soln,15,20,0.04342825521841005,no bias,1,7,3,0.5523809523809524,0.5555555555555556,1,0.1,1.5277777777777777,9,4.444444444444445,50,16.0,0.8827698154103931,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
2954a548d08640f1b108e082dbdf8a3b,1,FINISHED,s3://6200_aqc_maxcut/1/2954a548d08640f1b108e082dbdf8a3b/artifacts,2020-08-18 11:03:31.242000+00:00,2020-08-18 11:07:23.962000+00:00,0.008354375700466488,0.9148854470242377,1.0123176707790549,1.527899414190879,31.800000000000182,1.942890293094024e-16,1.0,2,73,4,False,unique_soln,15,21,0.08011239626840677,no bias,2,7,3,0.6894179894179895,0.5833333333333334,1,0.1,1.4444444444444444,9,4.666666666666667,50,18.0,1.7578411407598558,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
1744a542d15f48229ce532e24a8baaf1,1,FINISHED,s3://6200_aqc_maxcut/1/1744a542d15f48229ce532e24a8baaf1/artifacts,2020-08-18 11:03:29.709000+00:00,2020-08-18 11:07:22.022000+00:00,0.007698536256594557,0.9922035504091049,1.0301318112951812,1.3312245874756885,25.500000000000092,5.551115123125783e-17,1.0,2,74,4,False,unique_soln,17,23,0.1768248485802094,no bias,3,7,2,0.5746031746031746,0.6388888888888888,1,0.1,1.3611111111111112,9,5.111111111111111,50,20.0,2.7284413699290875,c162a252f54149da97d7d1877c7ec11aa8ce1589,mcandrewf,_main_.py,LOCAL
